date,state,district,market,commodity,variety,min_price,max_price,modal_price,arrivals_quintal
2023-08-05,Maharashtra,Pune,Pune APMC,Onion,Local,2136.61,2661.99,2399.3,4847.7
2023-08-05,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2945.8,3622.88,3284.34,4774.2
2023-08-05,Maharashtra,Solapur,Solapur APMC,Onion,Red,2360.6,3212.06,2786.33,3249.9
2023-08-05,Maharashtra,Solapur,Solapur APMC,Onion,Local,2321.25,2832.24,2576.75,4046.4
2023-08-05,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2489.0,2993.83,2741.42,3659.2
2023-08-05,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2417.88,2920.32,2669.1,3848.7
2023-08-05,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1946.14,2415.04,2180.59,4749.9
2023-08-05,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2228.13,3175.68,2701.91,4746.5
2023-08-06,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2448.59,3256.39,2852.49,4083.5
2023-08-06,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2350.74,2980.16,2665.45,4185.2
2023-08-06,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2493.57,3403.02,2948.3,3015.3
2023-08-06,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2408.52,3435.35,2921.94,3992.1
2023-08-06,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2251.46,2796.5,2523.98,5042.6
2023-08-06,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2608.48,3235.64,2922.06,5153.4
2023-08-06,Maharashtra,Pune,Pune APMC,Onion,Red,2904.98,3535.07,3220.03,3005.6
2023-08-06,Maharashtra,Pune,Pune APMC,Onion,Local,2484.6,3065.39,2774.99,4563.3
2023-08-06,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2905.0,3984.36,3444.68,4994.5
2023-08-06,Maharashtra,Solapur,Solapur APMC,Onion,Red,2509.59,3072.13,2790.86,3943.0
2023-08-06,Maharashtra,Solapur,Solapur APMC,Onion,Local,2103.9,2600.93,2352.41,2930.4
2023-08-06,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2342.05,2907.82,2624.93,5234.1
2023-08-06,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2441.44,3274.34,2857.89,4603.1
2023-08-06,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1979.8,2605.02,2292.41,3568.3
2023-08-06,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2509.32,3489.91,2999.62,4385.5
2023-08-07,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2472.95,3265.31,2869.13,4126.5
2023-08-07,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2279.89,2695.04,2487.46,5156.6
2023-08-07,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2592.09,3327.63,2959.86,3790.1
2023-08-07,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2517.32,3119.34,2818.33,4324.0
2023-08-07,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2249.5,2809.48,2529.49,3458.6
2023-08-07,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2361.55,3103.65,2732.6,4797.3
2023-08-07,Maharashtra,Pune,Pune APMC,Onion,Red,2540.15,3187.69,2863.92,5054.8
2023-08-07,Maharashtra,Pune,Pune APMC,Onion,Local,2418.67,3287.93,2853.3,4667.1
2023-08-07,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2956.05,3730.65,3343.35,3894.0
2023-08-07,Maharashtra,Solapur,Solapur APMC,Onion,Red,2230.96,2775.44,2503.2,3198.7
2023-08-07,Maharashtra,Solapur,Solapur APMC,Onion,Local,2017.65,2597.23,2307.44,4697.7
2023-08-07,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2250.41,3212.25,2731.33,3092.4
2023-08-07,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2399.13,2914.78,2656.96,3187.3
2023-08-07,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1869.15,2404.32,2136.73,4339.4
2023-08-07,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2264.57,3094.08,2679.33,4231.2
2023-08-08,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2556.6,3287.59,2922.1,5220.9
2023-08-08,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2464.89,2900.42,2682.65,5045.5
2023-08-08,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2648.51,3652.44,3150.48,3639.6
2023-08-08,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2456.15,2912.99,2684.57,4557.6
2023-08-08,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2193.56,2673.57,2433.57,5190.7
2023-08-08,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2454.06,3110.75,2782.4,3710.0
2023-08-08,Maharashtra,Pune,Pune APMC,Onion,Red,2922.08,3494.71,3208.39,2975.3
2023-08-08,Maharashtra,Pune,Pune APMC,Onion,Local,2349.69,3324.0,2836.84,4908.3
2023-08-08,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2714.53,3619.39,3166.96,5023.5
2023-08-08,Maharashtra,Solapur,Solapur APMC,Onion,Red,2043.72,2756.09,2399.9,5183.5
2023-08-08,Maharashtra,Solapur,Solapur APMC,Onion,Local,2163.49,2549.79,2356.64,3521.6
2023-08-08,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2389.13,2935.13,2662.13,3850.8
2023-08-08,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2164.95,3076.96,2620.96,5033.6
2023-08-08,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2008.26,2367.33,2187.8,3107.4
2023-08-08,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2431.14,3295.79,2863.47,3350.1
2023-08-09,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2310.69,3099.02,2704.85,4062.8
2023-08-09,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1919.87,2731.33,2325.6,3975.4
2023-08-09,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2602.94,3347.24,2975.09,4852.0
2023-08-09,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2059.16,2923.75,2491.45,4974.0
2023-08-09,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1869.39,2643.05,2256.22,3855.6
2023-08-09,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2334.29,3203.9,2769.09,5354.5
2023-08-09,Maharashtra,Pune,Pune APMC,Onion,Red,2469.85,3341.48,2905.67,3378.8
2023-08-09,Maharashtra,Pune,Pune APMC,Onion,Local,2748.67,3561.58,3155.12,3672.8
2023-08-09,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2803.73,3698.2,3250.96,4787.5
2023-08-09,Maharashtra,Solapur,Solapur APMC,Onion,Red,2026.31,2840.52,2433.42,3444.5
2023-08-09,Maharashtra,Solapur,Solapur APMC,Onion,Local,1940.7,2587.72,2264.21,5008.7
2023-08-09,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2633.73,3255.77,2944.75,4389.6
2023-08-09,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2465.2,3333.39,2899.3,4808.5
2023-08-09,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2124.62,2643.35,2383.98,4646.4
2023-08-09,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2331.97,2954.95,2643.46,3720.7
2023-08-10,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2925.64,3441.14,3183.39,3318.3
2023-08-10,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2121.55,2940.56,2531.05,3446.9
2023-08-10,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2571.71,3334.69,2953.2,5151.7
2023-08-10,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2387.73,2966.32,2677.02,3979.4
2023-08-10,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2031.5,2859.5,2445.5,4522.3
2023-08-10,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2372.71,3288.32,2830.51,3641.4
2023-08-10,Maharashtra,Pune,Pune APMC,Onion,Red,2247.28,2988.11,2617.69,3548.5
2023-08-10,Maharashtra,Pune,Pune APMC,Onion,Local,2215.15,3092.05,2653.6,3017.3
2023-08-10,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2851.82,3502.76,3177.29,3725.4
2023-08-10,Maharashtra,Solapur,Solapur APMC,Onion,Red,2583.7,3082.59,2833.14,3005.2
2023-08-10,Maharashtra,Solapur,Solapur APMC,Onion,Local,2068.93,2856.5,2462.71,4665.8
2023-08-10,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2384.06,3259.36,2821.71,3838.5
2023-08-10,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2424.27,3207.14,2815.71,4897.3
2023-08-10,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1993.77,2719.91,2356.84,4219.9
2023-08-10,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2208.45,2976.72,2592.59,3624.5
2023-08-11,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2502.66,2948.66,2725.66,3471.5
2023-08-11,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2186.29,2745.76,2466.02,3496.3
2023-08-11,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2790.0,3329.1,3059.55,4628.9
2023-08-11,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2470.81,3222.68,2846.74,3225.4
2023-08-11,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2161.11,2629.19,2395.15,3267.8
2023-08-11,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2389.98,3396.22,2893.1,4631.0
2023-08-11,Maharashtra,Pune,Pune APMC,Onion,Red,2921.49,3582.25,3251.87,5209.4
2023-08-11,Maharashtra,Pune,Pune APMC,Onion,Local,2271.44,3071.24,2671.34,4286.8
2023-08-11,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2734.99,3845.13,3290.06,4956.3
2023-08-11,Maharashtra,Solapur,Solapur APMC,Onion,Red,2512.4,3069.37,2790.88,3492.4
2023-08-11,Maharashtra,Solapur,Solapur APMC,Onion,Local,2066.07,2584.61,2325.34,4813.2
2023-08-11,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2282.51,3178.26,2730.39,2919.3
2023-08-11,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2178.01,3123.16,2650.58,5100.8
2023-08-11,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2121.46,2984.42,2552.94,3216.3
2023-08-11,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2565.2,3103.15,2834.18,4323.2
2023-08-12,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2482.42,3123.95,2803.18,3860.4
2023-08-12,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2157.42,2954.2,2555.81,4569.1
2023-08-12,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2694.62,3520.64,3107.63,4863.3
2023-08-12,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2449.26,2971.35,2710.31,3007.7
2023-08-12,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2390.68,2940.57,2665.63,3742.2
2023-08-12,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2551.52,3046.1,2798.81,4197.7
2023-08-12,Maharashtra,Pune,Pune APMC,Onion,Red,2673.62,3219.51,2946.57,4741.8
2023-08-12,Maharashtra,Pune,Pune APMC,Onion,Local,2434.85,3419.92,2927.38,3110.8
2023-08-12,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2424.62,3481.16,2952.89,4499.6
2023-08-12,Maharashtra,Solapur,Solapur APMC,Onion,Red,2150.62,3023.03,2586.82,4377.9
2023-08-12,Maharashtra,Solapur,Solapur APMC,Onion,Local,2050.48,2550.74,2300.61,5232.8
2023-08-12,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2371.04,3334.35,2852.69,4808.8
2023-08-12,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2495.31,3103.78,2799.54,4347.2
2023-08-12,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2121.7,2573.9,2347.8,3292.0
2023-08-12,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2576.68,3145.63,2861.15,3153.6
2023-08-13,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2595.24,3140.96,2868.1,4649.3
2023-08-13,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2215.9,2953.57,2584.74,3583.1
2023-08-13,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2383.33,3244.79,2814.06,3690.2
2023-08-13,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2309.36,2867.39,2588.37,2953.1
2023-08-13,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2164.28,2795.56,2479.92,5238.8
2023-08-13,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2596.78,3234.44,2915.61,4572.7
2023-08-13,Maharashtra,Pune,Pune APMC,Onion,Red,2366.29,3297.88,2832.08,4851.7
2023-08-13,Maharashtra,Pune,Pune APMC,Onion,Local,2261.96,2817.74,2539.85,3099.3
2023-08-13,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,3114.64,3731.14,3422.89,4566.3
2023-08-13,Maharashtra,Solapur,Solapur APMC,Onion,Red,2077.53,2922.4,2499.96,3342.3
2023-08-13,Maharashtra,Solapur,Solapur APMC,Onion,Local,2190.71,2813.64,2502.18,3403.1
2023-08-13,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2352.13,3332.6,2842.37,2946.8
2023-08-13,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2038.23,2626.48,2332.35,4229.7
2023-08-13,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2190.45,2865.26,2527.85,3402.9
2023-08-13,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2419.85,3169.94,2794.89,3579.9
2023-08-14,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2366.06,3105.66,2735.86,4178.9
2023-08-14,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2243.92,3201.12,2722.52,4116.1
2023-08-14,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2285.02,3146.48,2715.75,3512.1
2023-08-14,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2427.43,3243.93,2835.68,5114.9
2023-08-14,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2358.74,2902.4,2630.57,3812.2
2023-08-14,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2418.63,3370.25,2894.44,3905.0
2023-08-14,Maharashtra,Pune,Pune APMC,Onion,Red,2614.04,3297.96,2956.0,4532.9
2023-08-14,Maharashtra,Pune,Pune APMC,Onion,Local,2378.09,3005.99,2692.04,4185.1
2023-08-14,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2702.69,3493.7,3098.2,3415.4
2023-08-14,Maharashtra,Solapur,Solapur APMC,Onion,Red,2505.76,2957.63,2731.7,4586.7
2023-08-14,Maharashtra,Solapur,Solapur APMC,Onion,Local,2022.39,2694.4,2358.4,5192.9
2023-08-14,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2485.93,3411.75,2948.84,3562.3
2023-08-14,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2497.24,3307.41,2902.33,4187.1
2023-08-14,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2033.97,2532.97,2283.47,3592.5
2023-08-14,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2354.9,3201.89,2778.39,5183.5
2023-08-15,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2620.57,3171.7,2896.13,3298.0
2023-08-15,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2318.06,2888.4,2603.23,3435.6
2023-08-15,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2476.94,3393.49,2935.22,4896.4
2023-08-15,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2426.53,3079.51,2753.02,4592.3
2023-08-15,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1987.86,2841.33,2414.6,3315.7
2023-08-15,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2384.39,3025.9,2705.14,4860.4
2023-08-15,Maharashtra,Pune,Pune APMC,Onion,Red,2703.8,3774.9,3239.35,2969.5
2023-08-15,Maharashtra,Pune,Pune APMC,Onion,Local,2498.41,3429.84,2964.12,5088.9
2023-08-15,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2822.05,3554.45,3188.25,3023.3
2023-08-15,Maharashtra,Solapur,Solapur APMC,Onion,Red,2247.4,2870.65,2559.02,4496.6
2023-08-15,Maharashtra,Solapur,Solapur APMC,Onion,Local,1982.87,2770.36,2376.61,3199.1
2023-08-15,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2567.38,3144.59,2855.99,5306.8
2023-08-15,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2247.09,2991.48,2619.29,3797.8
2023-08-15,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2146.31,2769.99,2458.15,5035.1
2023-08-15,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2354.52,2946.06,2650.29,3616.7
2023-08-16,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2473.98,3402.92,2938.45,4114.3
2023-08-16,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2279.14,2963.93,2621.53,3527.3
2023-08-16,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2501.59,3160.25,2830.92,5311.3
2023-08-16,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2630.61,3400.89,3015.75,3819.9
2023-08-16,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2041.55,2817.22,2429.39,5003.9
2023-08-16,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2456.93,3196.3,2826.61,3683.2
2023-08-16,Maharashtra,Pune,Pune APMC,Onion,Red,2497.32,3437.08,2967.2,3182.1
2023-08-16,Maharashtra,Pune,Pune APMC,Onion,Local,2501.07,3112.6,2806.83,3752.6
2023-08-16,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,3081.81,3753.67,3417.74,3524.4
2023-08-16,Maharashtra,Solapur,Solapur APMC,Onion,Red,2110.65,2848.28,2479.46,4173.9
2023-08-16,Maharashtra,Solapur,Solapur APMC,Onion,Local,2310.15,2792.51,2551.33,4136.6
2023-08-16,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2228.86,2983.68,2606.27,3391.5
2023-08-16,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2563.88,3093.22,2828.55,3791.8
2023-08-16,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2270.45,2925.14,2597.79,3099.0
2023-08-16,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2312.12,3086.25,2699.18,4062.5
2023-08-17,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2698.73,3268.2,2983.46,5165.0
2023-08-17,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2158.88,2711.18,2435.03,4041.9
2023-08-17,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2639.81,3299.26,2969.54,4160.0
2023-08-17,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2197.89,2999.9,2598.9,4129.4
2023-08-17,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2254.26,2659.19,2456.72,3762.4
2023-08-17,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2375.96,3072.26,2724.11,4498.2
2023-08-17,Maharashtra,Pune,Pune APMC,Onion,Red,2323.82,3297.56,2810.69,4512.1
2023-08-17,Maharashtra,Pune,Pune APMC,Onion,Local,2425.05,3034.9,2729.98,5296.0
2023-08-17,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2994.99,3655.24,3325.11,3477.0
2023-08-17,Maharashtra,Solapur,Solapur APMC,Onion,Red,2517.23,3312.24,2914.73,3695.1
2023-08-17,Maharashtra,Solapur,Solapur APMC,Onion,Local,1886.05,2559.54,2222.8,3986.8
2023-08-17,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2471.91,3299.38,2885.64,3673.4
2023-08-17,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2402.93,3215.61,2809.27,3374.0
2023-08-17,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2205.62,2742.48,2474.05,4175.9
2023-08-17,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2776.43,3342.76,3059.59,5198.1
2023-08-18,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2517.8,2975.87,2746.84,3001.9
2023-08-18,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2450.63,3047.1,2748.86,4749.2
2023-08-18,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2471.58,3395.02,2933.3,5152.8
2023-08-18,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2324.01,3012.05,2668.03,4043.6
2023-08-18,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2075.71,2566.4,2321.06,4441.8
2023-08-18,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2412.98,2893.49,2653.24,4367.9
2023-08-18,Maharashtra,Pune,Pune APMC,Onion,Red,2365.69,3171.51,2768.6,4779.5
2023-08-18,Maharashtra,Pune,Pune APMC,Onion,Local,2473.42,3044.99,2759.2,3482.4
2023-08-18,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2683.39,3794.38,3238.89,4859.4
2023-08-18,Maharashtra,Solapur,Solapur APMC,Onion,Red,2429.67,3010.22,2719.94,5001.6
2023-08-18,Maharashtra,Solapur,Solapur APMC,Onion,Local,2242.96,2709.96,2476.46,3766.4
2023-08-18,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2503.33,3227.37,2865.35,4039.1
2023-08-18,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2032.9,2669.39,2351.15,3928.8
2023-08-18,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2112.01,2910.99,2511.5,4086.7
2023-08-18,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2220.37,2973.17,2596.77,4226.7
2023-08-19,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2560.17,3011.38,2785.77,4540.9
2023-08-19,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2108.0,2742.53,2425.27,3212.2
2023-08-19,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2755.9,3465.44,3110.67,5336.8
2023-08-19,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2255.49,3218.59,2737.04,4847.4
2023-08-19,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2108.0,2684.29,2396.14,5267.3
2023-08-19,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2713.99,3430.57,3072.28,3137.8
2023-08-19,Maharashtra,Pune,Pune APMC,Onion,Red,2746.8,3483.87,3115.33,3392.3
2023-08-19,Maharashtra,Pune,Pune APMC,Onion,Local,2179.42,3018.2,2598.81,4110.8
2023-08-19,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2665.68,3253.28,2959.48,3209.8
2023-08-19,Maharashtra,Solapur,Solapur APMC,Onion,Red,2296.56,2991.73,2644.15,4823.4
2023-08-19,Maharashtra,Solapur,Solapur APMC,Onion,Local,1852.6,2585.59,2219.1,3159.6
2023-08-19,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2621.43,3148.87,2885.15,5006.3
2023-08-19,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2568.95,3021.25,2795.1,3129.7
2023-08-19,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1936.53,2571.9,2254.21,3350.2
2023-08-19,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2476.76,3108.15,2792.46,4889.5
2023-08-20,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2284.54,3167.07,2725.81,4423.0
2023-08-20,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2101.61,2844.66,2473.14,3069.3
2023-08-20,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2325.08,2918.97,2622.03,4939.4
2023-08-20,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2733.06,3271.25,3002.15,4826.9
2023-08-20,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,2054.62,2461.26,2257.94,5036.7
2023-08-20,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2579.38,3596.23,3087.81,2922.7
2023-08-20,Maharashtra,Pune,Pune APMC,Onion,Red,2467.25,3055.85,2761.55,5152.9
2023-08-20,Maharashtra,Pune,Pune APMC,Onion,Local,2696.81,3256.42,2976.61,4581.8
2023-08-20,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2758.81,3286.68,3022.74,4678.6
2023-08-20,Maharashtra,Solapur,Solapur APMC,Onion,Red,2302.12,2794.6,2548.36,4456.4
2023-08-20,Maharashtra,Solapur,Solapur APMC,Onion,Local,1832.6,2303.05,2067.82,3849.3
2023-08-20,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,2141.7,2989.36,2565.53,4733.1
2023-08-20,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,2366.62,3122.93,2744.77,3215.9
2023-08-20,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,2097.88,2521.58,2309.73,3305.7
2023-08-20,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,2436.69,3479.86,2958.27,4818.9
2023-08-21,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,2457.64,3295.76,2876.7,4937.2
2023-08-21,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,2138.49,2711.63,2425.06,3895.1
2023-08-21,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,2479.34,2934.86,2707.1,4709.3
2023-08-21,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,2559.23,3420.94,2990.09,3949.4
2023-08-21,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1938.76,2645.15,2291.95,4708.0
2023-08-21,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,2225.75,3085.61,2655.68,4790.0
2023-08-21,Maharashtra,Pune,Pune APMC,Onion,Red,2623.7,3143.7,2883.7,4788.9
2023-08-21,Maharashtra,Pune,Pune APMC,Onion,Local,2605.48,3119.98,2862.73,5336.1
