batch_id,storage_day,variety,storage_mode,initial_quality_score,curing_score,initial_weight_kg,temperature_C,relative_humidity_pct,mq135_gas_index,avg_temperature_24h_C,avg_humidity_24h_pct,avg_mq135_24h,hours_temp_above_27C_24h,hours_RH_above_65pct_24h,weight_loss_pct,decay_pct,sprouting_pct,remaining_shelf_life_days,usable_storage_endpoint_day,data_type
B013,89,Yellow,DOGR_like,0.89,0.898,19.04,26.1,60.99,179.46,25.97,60.46,174.18,1.18,0.14,2.3,19.15,22.85,31,120,synthetic_research_anchored
B114,113,Red,Ventilated_ambient,0.863,0.671,8.187,23.39,68.82,247.19,23.43,69.09,249.08,0.28,3.38,3.65,71.78,98.85,0,89,synthetic_research_anchored
B061,2,Red,Ventilated_ambient,0.897,0.661,14.373,26.87,74.29,158.44,26.23,73.77,162.72,2.05,10.52,0.07,0.42,0.71,83,85,synthetic_research_anchored
B090,25,Yellow,DOGR_like,0.937,0.797,19.707,25.98,60.12,147.78,26.26,58.93,149.27,0.0,0.0,0.68,0.0,0.0,80,105,synthetic_research_anchored
B143,10,Red,Ventilated_ambient,0.879,0.732,12.205,27.48,70.05,149.06,27.5,69.15,153.02,0.0,5.51,0.25,0.0,0.0,78,88,synthetic_research_anchored
B039,9,Yellow,Warm_ambient,0.978,0.791,17.569,36.35,76.67,180.91,36.3,76.87,185.75,21.98,11.2,0.63,0.17,0.0,78,87,synthetic_research_anchored
B151,89,Red,DOGR_like,0.99,0.98,16.832,25.13,64.07,206.28,25.1,64.09,199.4,0.0,1.26,2.42,43.26,61.64,14,103,synthetic_research_anchored
B070,85,Red,Ventilated_ambient,0.933,0.705,19.606,32.98,57.14,214.48,32.74,57.82,212.74,15.45,0.42,4.86,45.66,36.82,23,108,synthetic_research_anchored
B059,93,Red,Warm_ambient,0.858,0.799,17.071,36.0,61.95,312.14,36.21,62.06,311.71,21.07,0.0,7.04,100.0,90.29,0,83,synthetic_research_anchored
B144,41,Yellow,Ventilated_ambient,0.872,0.765,15.441,34.12,63.45,166.64,34.36,63.66,166.36,17.45,0.0,2.46,5.14,4.98,38,79,synthetic_research_anchored
B133,22,Red,DOGR_like,0.9,0.98,19.308,23.64,64.23,137.11,23.64,64.01,136.7,0.0,0.0,0.73,0.0,0.17,83,105,synthetic_research_anchored
B046,93,White,DOGR_like,0.819,0.826,19.921,26.77,62.9,235.65,27.02,63.18,232.8,0.81,1.15,2.48,60.88,92.33,0,82,synthetic_research_anchored
B037,110,White,Ventilated_ambient,0.811,0.862,10.96,26.59,56.72,234.18,26.94,58.21,233.59,1.83,1.2,2.93,61.37,90.82,0,82,synthetic_research_anchored
B172,96,Yellow,Ventilated_ambient,0.867,0.778,16.521,32.17,57.64,243.37,31.93,58.07,244.71,12.37,0.0,5.56,50.18,43.84,22,118,synthetic_research_anchored
B159,92,Red,Ventilated_ambient,0.744,0.624,19.255,22.1,66.27,227.84,22.34,66.81,233.99,1.9,3.08,2.53,65.31,84.59,2,94,synthetic_research_anchored
B075,83,Red,Ventilated_ambient,0.89,0.863,11.502,31.42,71.65,265.08,31.57,71.29,258.68,6.26,6.23,4.87,81.62,82.01,4,87,synthetic_research_anchored
B085,39,Yellow,Warm_ambient,0.916,0.854,15.599,27.96,59.54,159.54,28.07,59.61,154.46,1.96,0.16,1.54,0.0,0.94,60,99,synthetic_research_anchored
B079,37,Yellow,Warm_ambient,0.883,0.761,17.054,38.35,90.59,204.48,38.32,90.14,205.77,24.0,24.0,4.6,4.91,5.07,41,78,synthetic_research_anchored
B077,88,Red,Warm_ambient,0.858,0.928,10.363,25.81,85.75,223.02,25.86,84.77,220.15,0.0,20.04,4.37,25.39,22.79,32,120,synthetic_research_anchored
B138,94,Red,DOGR_like,0.859,0.752,10.457,26.86,58.84,184.44,26.92,58.73,187.02,0.34,0.0,2.44,31.44,34.29,26,120,synthetic_research_anchored
B010,85,White,DOGR_like,0.784,0.979,19.875,25.06,58.56,205.75,25.02,58.12,202.49,0.0,0.78,2.29,52.52,69.99,7,92,synthetic_research_anchored
B109,37,Red,Ventilated_ambient,0.918,0.775,17.875,27.67,70.25,151.58,27.29,70.08,147.67,2.13,5.45,1.01,0.21,3.02,44,81,synthetic_research_anchored
B064,24,White,DOGR_like,0.938,0.762,8.039,24.53,70.97,145.44,24.06,71.35,145.78,0.23,6.18,0.52,0.0,1.06,66,90,synthetic_research_anchored
B051,73,Red,Warm_ambient,0.99,0.865,11.985,26.87,82.45,155.94,27.39,82.22,152.98,0.0,16.79,3.77,3.11,5.48,47,120,synthetic_research_anchored
B071,93,Yellow,Ventilated_ambient,0.878,0.844,11.813,31.36,78.17,309.98,31.34,77.8,309.71,9.56,13.74,6.22,100.0,100.0,0,81,synthetic_research_anchored
B032,20,Yellow,Ventilated_ambient,0.99,0.893,14.105,34.48,71.09,155.98,34.53,71.51,156.11,16.28,5.28,1.27,0.0,0.0,100,120,synthetic_research_anchored
B167,1,Yellow,Ventilated_ambient,0.81,0.722,11.9,32.8,68.69,161.39,32.61,69.17,153.93,13.14,2.11,0.0,0.07,0.0,104,105,synthetic_research_anchored
B010,20,White,DOGR_like,0.784,0.979,19.875,27.24,63.86,149.37,27.09,63.63,144.16,1.93,1.92,0.68,0.23,0.0,72,92,synthetic_research_anchored
B039,57,Yellow,Warm_ambient,0.978,0.791,17.569,36.02,85.93,241.43,36.08,85.41,238.28,19.54,20.74,5.62,21.25,15.42,30,87,synthetic_research_anchored
B177,105,Red,DOGR_like,0.852,0.693,17.092,30.82,63.69,254.98,30.62,63.48,253.09,9.86,0.0,4.78,76.88,86.39,1,106,synthetic_research_anchored
B077,34,Red,Warm_ambient,0.858,0.928,10.363,30.63,81.29,169.54,30.64,81.68,171.21,9.78,14.6,2.4,0.61,0.43,86,120,synthetic_research_anchored
B144,19,Yellow,Ventilated_ambient,0.872,0.765,15.441,33.89,58.87,177.01,33.83,59.11,174.76,16.69,0.0,1.5,0.0,0.24,60,79,synthetic_research_anchored
B068,105,Yellow,Warm_ambient,0.849,0.756,19.824,34.97,78.43,332.46,34.88,78.39,333.0,18.95,12.56,9.27,100.0,100.0,0,69,synthetic_research_anchored
B135,57,Red,Ventilated_ambient,0.844,0.662,8.589,27.98,74.68,185.69,28.07,75.13,189.1,1.31,5.68,2.6,8.37,8.4,35,92,synthetic_research_anchored
B069,38,Red,Ventilated_ambient,0.899,0.946,17.775,36.45,72.55,178.46,36.46,72.74,175.54,20.28,7.32,3.4,1.67,0.0,57,95,synthetic_research_anchored
B059,77,Red,Warm_ambient,0.858,0.799,17.071,38.29,62.67,306.51,38.02,62.79,305.86,24.0,1.2,6.81,100.0,70.99,6,83,synthetic_research_anchored
B111,79,Red,Warm_ambient,0.843,0.735,12.769,29.71,82.1,304.41,29.68,82.61,309.92,7.52,17.57,4.78,100.0,93.65,0,78,synthetic_research_anchored
B076,51,White,DOGR_like,0.883,0.806,11.02,26.68,55.28,142.2,27.0,55.82,144.09,1.48,0.0,1.3,0.0,2.03,53,104,synthetic_research_anchored
B100,119,White,Ventilated_ambient,0.99,0.798,11.935,28.02,65.91,231.15,27.98,66.15,238.6,1.97,3.74,3.6,62.55,94.54,0,113,synthetic_research_anchored
B097,107,Red,Warm_ambient,0.961,0.861,15.828,32.46,77.28,288.0,32.67,77.21,283.9,12.51,12.5,7.52,91.91,84.0,10,117,synthetic_research_anchored
B092,104,Yellow,DOGR_like,0.85,0.781,11.079,27.04,60.43,232.45,26.67,59.66,234.29,0.53,0.0,2.7,62.23,93.55,0,72,synthetic_research_anchored
B082,117,Yellow,Warm_ambient,0.915,0.786,12.152,28.19,63.96,234.23,28.32,64.25,233.19,2.55,0.3,3.5,68.68,95.44,0,65,synthetic_research_anchored
B148,3,Yellow,Ventilated_ambient,0.798,0.782,13.285,31.54,73.28,185.6,31.93,72.77,188.34,10.74,9.53,0.0,0.0,0.15,77,80,synthetic_research_anchored
B173,110,Yellow,Ventilated_ambient,0.812,0.919,16.293,36.01,81.51,307.12,35.82,81.29,300.13,21.16,16.99,10.94,100.0,100.0,0,87,synthetic_research_anchored
B076,21,White,DOGR_like,0.883,0.806,11.02,27.8,56.97,146.43,27.5,57.16,146.35,1.15,0.0,0.88,1.26,0.31,83,104,synthetic_research_anchored
B015,43,Red,Ventilated_ambient,0.901,0.863,8.41,29.29,72.29,162.78,28.91,72.02,159.58,6.72,7.18,2.03,4.17,6.18,37,80,synthetic_research_anchored
B151,4,Red,DOGR_like,0.99,0.98,16.832,27.75,59.98,140.57,27.95,60.16,140.37,2.42,0.0,0.11,1.29,0.42,99,103,synthetic_research_anchored
B117,90,Red,Ventilated_ambient,0.869,0.668,15.262,31.63,74.56,307.7,31.67,73.98,304.1,10.14,7.89,5.52,100.0,100.0,0,76,synthetic_research_anchored
B005,77,White,DOGR_like,0.884,0.727,8.685,25.24,55.75,195.72,25.54,55.73,195.38,2.26,0.62,2.01,29.42,33.63,22,99,synthetic_research_anchored
B123,116,Yellow,Ventilated_ambient,0.837,0.802,13.128,29.12,70.6,276.85,29.17,70.6,276.32,4.96,4.47,5.51,83.84,98.55,0,92,synthetic_research_anchored
B028,78,Red,DOGR_like,0.912,0.904,12.891,26.71,66.54,176.88,26.5,66.75,173.53,0.23,1.04,1.89,6.13,6.91,42,120,synthetic_research_anchored
B095,118,Yellow,Ventilated_ambient,0.862,0.677,13.551,26.94,64.47,240.55,26.7,64.43,238.98,0.0,0.0,2.95,64.56,96.61,0,61,synthetic_research_anchored
B078,37,Red,DOGR_like,0.833,0.962,8.451,28.26,54.97,130.08,28.44,54.83,138.86,3.34,0.0,1.24,1.32,1.64,83,120,synthetic_research_anchored
B080,69,Yellow,Warm_ambient,0.978,0.723,8.99,28.08,71.03,182.23,28.67,70.55,171.29,2.99,4.8,2.44,18.82,19.26,29,98,synthetic_research_anchored
B099,53,Yellow,DOGR_like,0.91,0.726,18.013,27.52,65.78,150.91,27.06,65.62,150.22,0.22,0.94,1.51,0.0,0.0,67,120,synthetic_research_anchored
B069,86,Red,Ventilated_ambient,0.899,0.946,17.775,36.74,72.57,326.57,36.65,73.63,316.84,24.0,11.7,7.88,100.0,75.87,9,95,synthetic_research_anchored
B081,39,Yellow,Ventilated_ambient,0.966,0.926,10.344,33.06,62.94,160.08,32.87,62.42,166.02,14.16,0.39,2.1,0.0,0.0,62,101,synthetic_research_anchored
B142,108,White,Ventilated_ambient,0.963,0.742,16.589,30.28,74.58,302.46,30.43,74.12,300.2,9.61,7.66,5.58,99.73,100.0,0,71,synthetic_research_anchored
B130,1,Red,Warm_ambient,0.719,0.933,12.565,30.13,76.44,171.12,29.61,76.12,170.24,8.06,10.92,0.08,1.21,0.0,70,71,synthetic_research_anchored
B170,25,Red,Warm_ambient,0.869,0.704,14.978,24.94,75.42,160.21,24.85,76.35,158.17,0.0,7.7,1.08,0.0,0.55,59,84,synthetic_research_anchored
B001,58,Red,Warm_ambient,0.925,0.972,9.872,35.47,80.14,266.84,35.19,81.42,267.08,20.34,14.5,5.47,65.55,42.58,17,75,synthetic_research_anchored
B138,110,Red,DOGR_like,0.859,0.752,10.457,28.49,58.29,228.07,28.84,58.62,225.61,1.52,0.0,3.87,58.85,74.12,10,120,synthetic_research_anchored
B162,12,Red,Ventilated_ambient,0.85,0.823,16.89,28.92,71.12,137.6,29.03,71.26,148.87,5.21,6.33,0.68,0.15,0.55,84,96,synthetic_research_anchored
B070,56,Red,Ventilated_ambient,0.933,0.705,19.606,30.02,58.74,148.09,30.02,59.18,153.03,7.14,0.41,2.28,0.0,1.77,52,108,synthetic_research_anchored
B105,91,Red,Warm_ambient,0.742,0.789,11.131,30.96,74.12,231.06,31.22,73.45,228.38,11.89,8.51,5.7,51.05,42.92,23,114,synthetic_research_anchored
B087,77,Yellow,Ventilated_ambient,0.773,0.879,11.239,33.38,75.65,251.94,33.32,76.06,251.77,15.39,10.34,6.15,56.8,43.1,20,97,synthetic_research_anchored
B104,95,Red,Ventilated_ambient,0.94,0.642,8.704,28.89,65.64,260.02,28.91,65.18,257.12,3.15,0.0,3.94,73.6,91.66,0,89,synthetic_research_anchored
B035,65,Red,Ventilated_ambient,0.887,0.823,13.801,33.45,68.84,180.77,33.21,68.13,184.1,15.53,3.89,4.53,4.91,4.14,46,111,synthetic_research_anchored
B133,6,Red,DOGR_like,0.9,0.98,19.308,22.61,62.23,140.87,22.09,62.34,143.37,0.0,0.62,0.14,0.24,0.0,99,105,synthetic_research_anchored
B175,21,Red,DOGR_like,0.893,0.805,11.153,28.44,68.71,163.51,28.12,68.22,170.24,5.67,3.58,0.85,0.0,2.08,72,93,synthetic_research_anchored
B031,60,Red,Ventilated_ambient,0.959,0.922,18.69,25.77,64.82,169.87,25.73,65.63,171.16,1.15,0.0,1.56,1.26,3.11,47,107,synthetic_research_anchored
B014,76,Red,Warm_ambient,0.704,0.822,18.079,30.11,69.68,257.86,30.67,69.6,259.2,8.59,5.61,3.85,73.4,76.79,5,81,synthetic_research_anchored
B039,38,Yellow,Warm_ambient,0.978,0.791,17.569,37.28,79.07,185.67,36.89,79.34,185.17,20.7,11.6,3.75,1.71,1.7,49,87,synthetic_research_anchored
B021,90,Red,Ventilated_ambient,0.949,0.939,19.361,28.87,68.99,245.53,28.64,69.35,247.57,5.56,5.47,3.58,73.13,88.07,0,90,synthetic_research_anchored
B175,43,Red,DOGR_like,0.893,0.805,11.153,28.74,62.54,159.43,28.48,62.99,163.83,4.65,0.08,1.31,1.63,1.49,50,93,synthetic_research_anchored
B082,27,Yellow,Warm_ambient,0.915,0.786,12.152,31.41,64.37,164.02,31.19,64.34,165.04,10.27,1.05,1.32,3.8,2.83,38,65,synthetic_research_anchored
B008,91,Yellow,Ventilated_ambient,0.852,0.836,9.487,21.01,68.26,234.76,21.28,68.08,237.63,0.0,2.57,3.09,52.89,64.66,13,104,synthetic_research_anchored
B105,118,Red,Warm_ambient,0.742,0.789,11.131,29.95,75.28,285.8,29.66,75.06,285.3,8.84,10.13,6.87,86.5,98.57,0,114,synthetic_research_anchored
B159,3,Red,Ventilated_ambient,0.744,0.624,19.255,25.65,63.89,137.86,25.14,63.54,139.47,0.0,0.0,0.06,0.0,1.09,91,94,synthetic_research_anchored
B004,32,Red,Ventilated_ambient,0.75,0.898,11.786,31.19,65.76,154.85,30.83,65.84,157.19,10.68,1.72,1.74,0.0,0.0,88,120,synthetic_research_anchored
B179,32,Red,DOGR_like,0.99,0.897,9.551,30.33,64.76,176.52,30.45,64.27,183.51,7.38,0.0,1.55,1.56,0.73,51,83,synthetic_research_anchored
B133,104,Red,DOGR_like,0.9,0.98,19.308,25.84,63.27,217.27,25.64,63.43,216.43,0.46,0.83,2.5,55.5,86.69,1,105,synthetic_research_anchored
B173,63,Yellow,Ventilated_ambient,0.812,0.919,16.293,34.49,79.49,225.23,34.64,79.83,230.92,17.33,15.04,5.46,34.71,28.67,24,87,synthetic_research_anchored
B086,54,Red,Warm_ambient,0.861,0.731,19.175,34.05,73.84,213.45,34.17,73.93,216.17,17.27,8.63,4.18,22.63,19.34,27,81,synthetic_research_anchored
B138,78,Red,DOGR_like,0.859,0.752,10.457,27.03,58.72,155.85,27.15,58.6,154.62,0.38,0.0,1.77,4.22,6.7,42,120,synthetic_research_anchored
B098,22,Yellow,Ventilated_ambient,0.906,0.851,8.952,28.28,62.63,142.52,28.68,63.04,142.72,2.3,0.0,0.73,1.55,2.96,44,66,synthetic_research_anchored
B139,33,Red,Ventilated_ambient,0.908,0.85,14.222,30.68,68.52,170.49,30.57,68.34,175.84,8.17,2.91,1.58,0.0,0.0,64,97,synthetic_research_anchored
B032,119,Yellow,Ventilated_ambient,0.99,0.893,14.105,31.86,72.26,286.2,31.98,72.02,290.68,9.57,7.49,7.21,82.39,94.9,1,120,synthetic_research_anchored
B085,10,Yellow,Warm_ambient,0.916,0.854,15.599,31.55,61.54,144.68,31.59,61.77,136.37,13.22,0.0,0.83,0.61,0.48,89,99,synthetic_research_anchored
B112,115,Yellow,Ventilated_ambient,0.841,0.828,14.367,25.24,64.12,241.5,24.94,64.3,243.76,0.0,0.0,3.1,58.33,85.7,5,120,synthetic_research_anchored
B176,89,Yellow,Warm_ambient,0.78,0.91,16.359,32.07,74.12,294.71,31.89,73.92,292.75,12.75,10.21,6.03,94.75,86.09,3,92,synthetic_research_anchored
B025,3,Yellow,DOGR_like,0.99,0.742,13.068,29.21,62.51,144.61,29.34,62.27,138.66,2.79,2.65,0.0,0.0,0.0,114,117,synthetic_research_anchored
B086,7,Red,Warm_ambient,0.861,0.731,19.175,36.41,73.07,197.64,36.64,72.12,198.32,21.14,7.63,0.66,0.83,0.0,74,81,synthetic_research_anchored
B146,100,Yellow,Warm_ambient,0.906,0.824,12.681,30.42,76.14,295.85,30.47,76.47,298.44,9.17,12.0,6.03,100.0,100.0,0,80,synthetic_research_anchored
B097,114,Red,Warm_ambient,0.961,0.861,15.828,31.69,77.02,305.42,31.61,77.53,306.67,12.23,11.95,7.65,94.39,94.52,3,117,synthetic_research_anchored
B050,64,Red,Ventilated_ambient,0.875,0.85,9.153,23.8,67.0,146.18,23.81,66.53,141.58,0.0,1.73,2.02,1.89,3.84,48,112,synthetic_research_anchored
B160,85,Red,DOGR_like,0.946,0.682,14.162,25.55,57.13,168.4,25.39,57.55,168.37,0.29,2.18,2.26,13.8,15.18,35,120,synthetic_research_anchored
B144,81,Yellow,Ventilated_ambient,0.872,0.765,15.441,35.72,62.65,296.14,35.39,63.14,300.94,21.33,0.0,5.98,100.0,84.33,0,79,synthetic_research_anchored
B172,52,Yellow,Ventilated_ambient,0.867,0.778,16.521,29.63,60.36,153.42,29.44,60.51,153.99,4.72,1.74,2.39,0.08,0.52,66,118,synthetic_research_anchored
B037,59,White,Ventilated_ambient,0.811,0.862,10.96,28.53,59.39,186.27,28.18,59.36,185.06,4.67,0.0,1.93,23.67,25.15,23,82,synthetic_research_anchored
B158,101,Red,Ventilated_ambient,0.858,0.876,18.257,28.05,69.48,255.78,28.3,69.03,250.6,2.62,2.12,3.61,71.42,91.67,0,100,synthetic_research_anchored
B154,120,Red,DOGR_like,0.766,0.717,8.126,27.15,59.15,242.5,26.85,58.71,241.95,0.14,0.42,3.34,65.64,92.03,0,90,synthetic_research_anchored
B149,15,Yellow,Warm_ambient,0.907,0.674,16.105,34.49,59.55,177.64,34.44,59.3,184.76,16.14,0.18,1.23,1.77,0.69,55,70,synthetic_research_anchored
B083,87,Yellow,Warm_ambient,0.926,0.94,9.763,27.19,70.97,242.55,27.1,71.57,243.74,0.0,6.88,2.94,70.19,94.38,0,80,synthetic_research_anchored
B094,47,Red,Ventilated_ambient,0.865,0.748,18.309,32.81,61.84,172.36,33.13,61.65,172.75,15.17,2.02,3.02,4.01,5.79,40,87,synthetic_research_anchored
B151,55,Red,DOGR_like,0.99,0.98,16.832,25.69,60.87,161.26,25.88,61.34,161.2,0.0,0.34,1.51,1.39,3.07,48,103,synthetic_research_anchored
B033,77,Red,Ventilated_ambient,0.899,0.912,14.14,34.45,66.08,172.64,34.62,65.51,182.49,18.54,0.97,5.42,7.58,5.61,43,120,synthetic_research_anchored
B180,48,Red,Ventilated_ambient,0.895,0.748,9.985,26.69,70.87,163.22,26.6,70.48,160.12,0.0,4.17,1.5,0.16,0.2,72,120,synthetic_research_anchored
B127,116,Red,Warm_ambient,0.905,0.695,13.112,29.06,78.58,296.09,29.09,78.35,293.39,5.48,10.59,6.39,99.05,100.0,0,76,synthetic_research_anchored
B018,15,Red,Ventilated_ambient,0.952,0.718,15.816,24.52,62.37,144.0,24.45,61.14,146.12,0.0,1.42,0.17,0.0,0.0,96,111,synthetic_research_anchored
B101,22,Red,DOGR_like,0.844,0.792,10.382,24.27,67.04,165.82,24.21,66.5,164.09,0.0,0.0,0.54,0.0,0.0,98,120,synthetic_research_anchored
B049,14,Yellow,Warm_ambient,0.985,0.916,18.709,36.59,75.04,184.73,36.48,74.42,189.81,21.61,9.43,1.08,0.0,0.02,52,66,synthetic_research_anchored
B171,3,Yellow,Ventilated_ambient,0.955,0.905,19.793,23.77,77.16,148.44,23.92,76.47,155.19,0.0,10.06,0.23,0.32,0.0,90,93,synthetic_research_anchored
B111,25,Red,Warm_ambient,0.843,0.735,12.769,32.38,89.26,198.27,32.29,89.41,197.77,13.76,23.64,2.18,1.63,1.22,53,78,synthetic_research_anchored
B132,100,Yellow,DOGR_like,0.897,0.665,19.89,32.19,63.48,286.94,31.81,63.26,284.8,13.83,0.8,5.27,95.85,95.23,0,73,synthetic_research_anchored
B030,4,Red,Ventilated_ambient,0.964,0.673,11.013,24.6,64.45,160.26,24.45,64.78,167.23,0.77,0.0,0.25,0.2,0.35,82,86,synthetic_research_anchored
B091,117,Yellow,DOGR_like,0.834,0.752,14.414,23.58,59.93,218.27,23.73,60.21,217.99,2.11,0.0,3.04,61.44,91.73,0,110,synthetic_research_anchored
B150,57,Yellow,Ventilated_ambient,0.815,0.915,8.623,29.27,74.89,281.34,29.29,75.13,279.36,3.81,9.67,2.7,82.98,80.92,0,57,synthetic_research_anchored
B133,74,Red,DOGR_like,0.9,0.98,19.308,26.37,62.04,163.52,26.71,61.69,167.64,1.01,1.25,1.83,15.46,16.82,31,105,synthetic_research_anchored
B128,60,Yellow,Warm_ambient,0.875,0.67,13.945,36.81,68.01,294.32,36.7,68.07,301.49,21.92,4.2,5.1,94.32,74.14,3,63,synthetic_research_anchored
B066,99,Red,Ventilated_ambient,0.927,0.879,8.326,32.11,70.27,293.44,32.39,68.91,295.6,13.33,2.9,5.96,93.4,95.81,0,91,synthetic_research_anchored
B043,4,Red,Ventilated_ambient,0.809,0.876,18.684,37.97,64.04,179.85,37.66,63.56,176.45,24.0,0.0,0.42,0.0,0.26,70,74,synthetic_research_anchored
B062,101,White,DOGR_like,0.883,0.85,18.992,28.29,60.77,248.07,28.33,60.86,249.18,2.87,0.6,3.32,66.84,92.27,0,80,synthetic_research_anchored
B160,79,Red,DOGR_like,0.946,0.682,14.162,27.83,57.53,170.8,27.91,58.59,167.64,1.02,0.0,2.31,7.42,7.66,41,120,synthetic_research_anchored
B136,21,Red,Ventilated_ambient,0.895,0.793,14.366,29.71,59.52,166.36,29.97,59.17,168.23,7.89,0.02,0.75,1.41,1.01,76,97,synthetic_research_anchored
B007,40,Yellow,Ventilated_ambient,0.866,0.802,15.565,31.15,73.43,186.23,30.9,73.37,184.01,8.77,8.98,2.25,4.59,3.5,40,80,synthetic_research_anchored
B134,39,Red,Ventilated_ambient,0.855,0.663,19.411,31.76,69.75,159.04,31.68,69.8,155.8,11.26,5.76,2.6,0.0,0.0,56,95,synthetic_research_anchored
B032,31,Yellow,Ventilated_ambient,0.99,0.893,14.105,30.7,72.83,144.79,30.7,73.06,146.32,8.16,4.94,1.96,0.0,0.0,89,120,synthetic_research_anchored
B153,105,Yellow,Warm_ambient,0.92,0.98,13.087,28.14,63.09,237.61,28.67,63.23,239.6,3.95,0.85,3.33,57.62,76.33,9,114,synthetic_research_anchored
B078,19,Red,DOGR_like,0.833,0.962,8.451,26.64,57.33,136.69,26.5,56.46,126.92,1.0,1.29,0.68,0.0,0.45,101,120,synthetic_research_anchored
B171,9,Yellow,Ventilated_ambient,0.955,0.905,19.793,22.78,73.9,161.9,23.04,74.14,166.51,0.88,6.87,0.21,0.7,0.81,84,93,synthetic_research_anchored
B089,54,Red,Warm_ambient,0.877,0.727,17.572,27.79,83.08,195.79,27.81,83.92,200.72,1.66,16.23,3.35,16.09,14.58,30,84,synthetic_research_anchored
B131,88,Yellow,Ventilated_ambient,0.723,0.895,15.239,28.84,72.21,288.13,28.84,71.07,291.1,3.96,5.67,4.27,91.66,100.0,0,68,synthetic_research_anchored
B087,59,Yellow,Ventilated_ambient,0.773,0.879,11.239,32.87,76.21,171.67,32.83,75.94,169.55,13.84,11.18,4.57,9.08,7.06,38,97,synthetic_research_anchored
B024,77,Red,Ventilated_ambient,0.831,0.841,17.081,30.15,78.38,298.43,30.33,77.84,297.56,8.19,12.53,4.79,92.84,77.43,7,84,synthetic_research_anchored
B011,11,Red,Warm_ambient,0.9,0.748,17.493,37.28,74.75,188.45,37.72,75.03,191.01,24.0,11.41,0.93,1.18,0.0,52,63,synthetic_research_anchored
B139,72,Red,Ventilated_ambient,0.908,0.85,14.222,34.88,75.35,241.27,34.52,75.16,239.14,17.86,10.39,5.99,45.45,28.7,25,97,synthetic_research_anchored
B041,24,White,Warm_ambient,0.985,0.828,10.177,38.49,75.23,169.16,38.4,74.77,156.97,24.0,8.9,2.47,0.71,1.33,47,71,synthetic_research_anchored
B142,88,White,Ventilated_ambient,0.963,0.742,16.589,31.76,77.94,279.11,31.82,78.74,281.68,13.13,11.58,6.1,100.0,100.0,0,71,synthetic_research_anchored
B110,91,Red,Ventilated_ambient,0.858,0.98,10.41,34.7,82.72,328.36,34.85,83.58,320.63,17.2,15.88,8.51,100.0,98.26,0,88,synthetic_research_anchored
B125,51,Yellow,Ventilated_ambient,0.874,0.679,13.26,26.22,62.07,153.9,26.32,61.61,154.57,0.19,1.0,1.51,3.53,6.26,37,88,synthetic_research_anchored
B131,24,Yellow,Ventilated_ambient,0.723,0.895,15.239,26.85,67.96,148.2,26.77,68.94,151.52,0.0,2.5,0.75,1.18,1.89,44,68,synthetic_research_anchored
B174,104,Yellow,Ventilated_ambient,0.844,0.814,11.93,28.8,66.2,240.1,28.31,66.3,237.44,2.76,1.82,3.98,62.42,77.48,10,114,synthetic_research_anchored
B120,75,Red,Ventilated_ambient,0.853,0.98,17.885,25.6,69.35,180.47,25.61,68.55,182.77,0.58,3.93,2.23,27.36,31.19,24,99,synthetic_research_anchored
B041,84,White,Warm_ambient,0.985,0.828,10.177,36.67,76.13,301.68,36.77,76.29,305.6,22.91,11.71,7.35,100.0,99.52,0,71,synthetic_research_anchored
B038,55,Red,DOGR_like,0.99,0.683,12.468,29.45,66.24,156.39,29.01,66.83,160.76,5.69,0.0,1.97,0.0,0.0,65,120,synthetic_research_anchored
B153,95,Yellow,Warm_ambient,0.92,0.98,13.087,28.14,65.73,217.21,28.08,65.46,211.28,3.34,1.72,3.67,44.5,54.22,19,114,synthetic_research_anchored
B014,99,Red,Warm_ambient,0.704,0.822,18.079,29.69,73.73,283.31,29.62,73.53,284.83,7.44,8.87,5.7,88.61,100.0,0,81,synthetic_research_anchored
B141,53,Red,Warm_ambient,0.92,0.822,8.109,33.54,68.6,168.74,33.52,68.05,170.01,16.91,3.12,3.83,4.47,5.25,41,94,synthetic_research_anchored
B121,12,Yellow,Warm_ambient,0.895,0.686,13.704,34.83,66.95,169.96,34.53,67.63,176.05,17.86,1.97,0.68,0.0,0.0,89,101,synthetic_research_anchored
B139,105,Red,Ventilated_ambient,0.908,0.85,14.222,35.81,75.55,316.2,35.94,75.33,314.44,21.09,11.65,9.48,100.0,98.09,0,97,synthetic_research_anchored
B034,62,Red,DOGR_like,0.917,0.836,17.176,30.88,67.79,174.45,30.99,68.21,170.15,11.14,1.62,3.18,9.9,9.88,36,98,synthetic_research_anchored
B058,55,Yellow,Warm_ambient,0.836,0.933,10.146,31.7,81.74,258.71,32.28,81.88,254.64,8.71,17.81,4.09,78.49,55.77,11,66,synthetic_research_anchored
B125,76,Yellow,Ventilated_ambient,0.874,0.679,13.26,26.01,68.15,207.76,25.94,68.39,207.94,0.0,4.19,2.48,52.83,61.39,12,88,synthetic_research_anchored
B083,78,Yellow,Warm_ambient,0.926,0.94,9.763,28.36,67.39,244.16,28.1,67.69,245.26,1.7,3.09,2.71,65.06,81.34,2,80,synthetic_research_anchored
B156,28,Red,DOGR_like,0.851,0.778,8.643,26.76,64.2,147.25,26.65,64.35,146.66,0.0,0.22,0.98,0.0,0.62,65,93,synthetic_research_anchored
